price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus,state,city,locality,latitude,longitude
2247492,1943,3,3,2,yes,no,no,no,yes,2,no,semi-furnished,Jharkhand,Dhanbad,Bank More,23.8009,86.3999
1729120,910,2,3,3,no,no,no,yes,yes,2,yes,semi-furnished,Himachal Pradesh,Dharamshala,Dharamshala,32.2508,76.3397
4657444,1839,3,2,2,yes,yes,no,no,yes,2,no,unfurnished,Tamil Nadu,Coimbatore,Peelamedu,10.982,76.9927
5224061,1048,2,1,1,yes,no,no,yes,no,1,no,furnished,Haryana,Gurugram,Golf Course Road,28.4431,77.0036
3464866,1415,3,2,3,yes,no,no,no,yes,1,no,semi-furnished,Jharkhand,Dhanbad,Wasseypur,23.7739,86.4314
788633,909,2,1,3,yes,no,no,no,no,2,yes,unfurnished,Maharashtra,Nashik,Gangapur Road,20.0041,73.8014
1212872,850,2,2,3,yes,yes,no,no,yes,2,yes,semi-furnished,Bihar,Patna,Rajendra Nagar,25.6324,85.1776
8918553,2215,4,1,3,no,yes,no,no,no,2,no,unfurnished,Jharkhand,Dhanbad,Hirapur,23.7923,86.4003
9240695,3070,4,2,1,yes,no,no,no,no,1,no,unfurnished,Assam,Jorhat,Gar Ali,26.7573,94.2428
1960999,879,2,2,2,yes,yes,no,no,yes,1,no,semi-furnished,Uttarakhand,Haridwar,Ranipur,29.9892,78.1962
2394099,1127,2,2,3,yes,yes,yes,no,yes,2,no,furnished,Andhra Pradesh,Vijayawada,MG Road,16.5069,80.6461
1534908,955,2,2,3,yes,no,yes,yes,no,2,no,semi-furnished,Telangana,Nizamabad,MIG Colony,18.7053,78.0522
3501835,1309,3,1,2,no,no,no,no,no,2,no,unfurnished,Jharkhand,Dhanbad,Bank More,23.7986,86.4444
1131467,1223,2,2,2,yes,no,no,yes,yes,3,yes,furnished,Haryana,Faridabad,Sector 15,28.4012,77.2938
3869211,1265,2,1,1,yes,no,no,yes,yes,3,no,semi-furnished,Delhi,New Delhi,Greater Kailash,28.5666,77.2034
10484425,3170,4,2,1,no,no,no,yes,yes,2,no,semi-furnished,Madhya Pradesh,Gwalior,Lashkar,26.205,78.1612
13777665,3437,4,1,2,no,no,no,no,yes,2,no,semi-furnished,Madhya Pradesh,Indore,Bhawar Kuan,22.7028,75.8817
3144972,1313,3,1,2,yes,no,no,no,no,2,no,furnished,Assam,Dibrugarh,Chowkidingee,27.449,94.9347
3675865,2550,4,1,2,yes,yes,no,yes,no,3,no,furnished,Andhra Pradesh,Visakhapatnam,MVP Colony,17.6977,83.2281
2772040,1339,3,2,2,yes,no,no,yes,yes,1,no,furnished,Chhattisgarh,Bilaspur,Vyapar Vihar,22.1088,82.0988
9407893,1547,3,2,3,no,no,no,no,no,1,no,unfurnished,Karnataka,Bangalore,Jayanagar,13.0172,77.6114
14275700,3609,4,1,2,yes,yes,no,no,yes,0,no,unfurnished,West Bengal,Siliguri,Matigara,26.6992,88.4299
6920679,3311,4,2,1,no,no,yes,yes,no,1,no,semi-furnished,Punjab,Jalandhar,Model Town,31.3324,75.6164
5309656,1471,2,2,2,yes,yes,yes,yes,no,1,no,semi-furnished,Maharashtra,Pune,Kothrud,18.4865,73.8151
2328145,1976,3,1,3,no,no,no,no,yes,1,no,semi-furnished,Punjab,Ludhiana,Civil Lines,30.8944,75.8275
3019011,1285,3,3,3,yes,yes,no,no,yes,1,yes,semi-furnished,Karnataka,Mysore,Gokulam,12.302,76.6487
10234667,3160,4,3,1,yes,no,yes,no,yes,1,no,semi-furnished,Bihar,Bhagalpur,Tilkamanjhi,25.2678,86.9433
22843184,7034,5,3,1,no,no,no,no,yes,2,no,furnished,Punjab,Chandigarh,Sector 22,30.7539,76.7299
1393878,1177,2,2,1,yes,no,no,no,yes,3,yes,unfurnished,Uttar Pradesh,Kanpur,Kakadeo,26.4426,80.3746
5742109,2381,3,2,2,yes,no,no,yes,yes,1,no,semi-furnished,Tamil Nadu,Coimbatore,RS Puram,11.0471,76.9985
8367951,2735,4,1,1,yes,no,no,no,yes,2,no,semi-furnished,Uttarakhand,Haridwar,BHEL,29.9908,78.1952
14012300,3068,4,3,1,no,no,yes,no,no,0,no,semi-furnished,Uttar Pradesh,Lucknow,Hazratganj,26.8958,80.9598
3820625,2242,3,1,1,yes,no,no,yes,yes,0,no,furnished,Maharashtra,Thane,Kolshet Road,19.2376,72.9352
4425664,1657,3,2,2,yes,no,no,yes,yes,1,no,semi-furnished,Telangana,Hyderabad,Gachibowli,17.3775,78.5171
9287596,3854,4,1,1,no,no,no,no,yes,2,no,unfurnished,Himachal Pradesh,Manali,Old Manali,32.2767,77.2358
4039333,1300,3,3,2,yes,no,no,yes,yes,1,yes,semi-furnished,Andhra Pradesh,Visakhapatnam,Gajuwaka,17.6747,83.2041
7091820,2313,3,2,2,yes,no,no,no,yes,2,no,semi-furnished,Maharashtra,Pune,Hinjewadi,18.5092,73.8741
3925792,2492,4,4,1,no,no,yes,no,yes,1,no,unfurnished,Jharkhand,Jamshedpur,Kadma,22.8264,86.2174
14288406,3399,4,1,1,yes,no,yes,no,yes,1,no,semi-furnished,Kerala,Kochi,Palarivattom,9.9361,76.2979
7777422,2023,3,2,2,yes,yes,no,yes,yes,3,no,unfurnished,West Bengal,Kolkata,Salt Lake,22.593,88.3711
5904873,2216,3,3,2,no,no,no,yes,yes,2,no,semi-furnished,Tamil Nadu,Madurai,Anna Nagar,9.9553,78.1413
15317277,2093,4,2,2,no,yes,no,yes,no,1,yes,semi-furnished,Tamil Nadu,Chennai,OMR,13.0932,80.3113
4718824,2411,4,2,2,yes,no,no,yes,yes,0,no,unfurnished,Madhya Pradesh,Gwalior,City Centre,26.182,78.1904
6754656,2693,4,2,2,yes,yes,no,no,no,1,no,unfurnished,Bihar,Gaya,Tekari Road,24.7947,85.0228
2155088,1642,3,4,3,no,no,yes,no,no,1,no,semi-furnished,Rajasthan,Udaipur,Fateh Sagar,24.5527,73.6993
1437878,1173,2,3,2,no,no,no,yes,yes,1,no,semi-furnished,Uttar Pradesh,Noida,Greater Noida West,28.5787,77.3623
3067140,1502,3,1,1,yes,no,no,no,no,2,yes,unfurnished,Uttarakhand,Haldwani,Bareilly Road,29.2144,79.5525
22171146,7479,5,2,2,yes,no,no,yes,yes,1,no,furnished,Kerala,Kozhikode,Wayanad Road,11.2412,75.7626
2437674,1585,3,3,3,yes,no,no,no,yes,1,no,semi-furnished,Uttar Pradesh,Kanpur,Civil Lines,26.4926,80.3401
13211535,3940,4,2,1,yes,no,no,no,yes,1,yes,unfurnished,Odisha,Rourkela,Civil Township,22.2707,84.85
6498205,2079,3,3,2,yes,no,no,no,yes,2,no,semi-furnished,Gujarat,Ahmedabad,Satellite,23.0597,72.5306
11718284,1971,3,3,4,yes,no,yes,yes,yes,1,yes,unfurnished,Maharashtra,Pune,Wakad,18.5016,73.8323
11598152,4306,5,3,1,no,no,yes,no,yes,2,no,semi-furnished,Bihar,Gaya,Station Road,24.7476,85.023
1858662,1160,2,2,1,yes,yes,yes,no,yes,0,yes,furnished,Uttar Pradesh,Lucknow,Gomti Nagar,26.869,80.9625
13432917,3244,4,2,2,no,no,no,no,yes,1,yes,semi-furnished,Maharashtra,Thane,Majiwada,19.2625,73.0169
9510968,2783,4,3,3,yes,no,no,no,yes,0,no,semi-furnished,Delhi,South Delhi,Defence Colony,28.508,77.2509
2362982,1442,2,2,2,yes,no,no,yes,yes,1,no,unfurnished,Bihar,Gaya,Civil Lines,24.7815,85.0473
38869469,6222,5,2,2,yes,yes,yes,yes,yes,1,no,semi-furnished,Maharashtra,Nagpur,Ramdaspeth,21.1801,79.0828
5982522,1798,3,2,1,no,no,no,no,yes,1,yes,semi-furnished,Gujarat,Ahmedabad,Navrangpura,23.0247,72.573
8421323,3231,4,3,1,yes,no,yes,no,yes,1,no,unfurnished,Jammu & Kashmir,Srinagar,Sonwar,34.116,74.8267
18265323,2484,3,2,1,no,no,no,no,yes,2,yes,unfurnished,Delhi,New Delhi,Rohini,28.5921,77.228
7039543,2407,4,2,1,yes,no,no,no,no,1,yes,unfurnished,Uttarakhand,Dehradun,Karanpur,30.3607,78.0471
20941107,7619,5,1,2,yes,no,no,no,no,2,yes,furnished,Assam,Dibrugarh,Graham Bazaar,27.4628,94.8858
35207078,3281,4,2,1,yes,no,no,no,no,2,no,furnished,Haryana,Gurugram,Golf Course Road,28.4759,76.9873
13675967,3256,4,1,4,yes,no,no,no,yes,0,no,furnished,Tamil Nadu,Madurai,Villapuram,9.8897,78.1672
10584044,3479,4,1,2,yes,no,yes,no,yes,2,no,furnished,Rajasthan,Udaipur,Sector 11,24.5506,73.679
2045552,974,2,1,3,yes,yes,no,no,yes,1,no,furnished,Bihar,Gaya,Tekari Road,24.7821,85.0304
5541810,1426,3,2,2,yes,no,no,no,no,1,yes,semi-furnished,Maharashtra,Pune,Wakad,18.5176,73.8947
2249553,1126,2,2,2,no,no,no,no,no,2,no,furnished,West Bengal,Siliguri,Pradhan Nagar,26.7226,88.4312
2445427,2035,3,1,3,no,no,no,yes,yes,1,no,furnished,Jharkhand,Ranchi,Lalpur,23.354,85.3011
1355247,1209,2,2,2,yes,no,yes,no,yes,2,yes,furnished,Maharashtra,Nashik,Gangapur Road,19.9973,73.7708
11411042,2381,4,3,2,no,no,no,no,yes,1,no,semi-furnished,Rajasthan,Jaipur,Malviya Nagar,26.9402,75.7389
6705351,1951,3,3,2,no,no,no,no,yes,1,yes,semi-furnished,Bihar,Patna,Exhibition Road,25.5795,85.1222
14120768,2930,4,3,3,yes,no,yes,no,yes,1,no,semi-furnished,Delhi,New Delhi,Rohini,28.6173,77.2545
868742,1034,2,3,1,yes,no,no,no,no,0,no,furnished,West Bengal,Durgapur,City Centre,23.5152,87.2928
4699877,1047,2,2,3,no,no,no,yes,yes,1,no,unfurnished,Tamil Nadu,Chennai,OMR,13.0991,80.2448
3579037,2268,3,1,2,yes,no,no,no,yes,1,no,semi-furnished,Gujarat,Vadodara,Akota,22.3264,73.2163
1066618,1469,2,3,3,yes,no,no,no,no,2,yes,unfurnished,West Bengal,Durgapur,City Centre,23.5066,87.3291
12143548,2838,4,2,3,yes,no,no,yes,no,2,no,furnished,Himachal Pradesh,Manali,Mall Road,32.2751,77.2275
1831718,1438,2,3,2,yes,no,no,yes,yes,2,yes,furnished,Uttarakhand,Haridwar,Ranipur,29.9684,78.2084
4183001,1419,2,4,3,no,no,no,yes,yes,2,no,semi-furnished,Maharashtra,Pune,Wakad,18.5215,73.8559
1378300,1400,2,2,1,no,no,no,no,yes,2,no,unfurnished,Bihar,Bhagalpur,Tilkamanjhi,25.2412,86.9721
56162969,5290,5,2,2,no,no,no,no,yes,1,no,unfurnished,Tamil Nadu,Chennai,Adyar,13.0652,80.3139
3004587,1066,2,4,3,yes,no,no,yes,no,0,no,unfurnished,Tamil Nadu,Chennai,Tambaram,13.0647,80.2995
20099228,4822,5,2,1,yes,no,yes,no,yes,1,no,unfurnished,Himachal Pradesh,Shimla,Chhota Shimla,31.1156,77.1674
12915064,3761,4,2,1,yes,no,no,no,yes,1,no,semi-furnished,Assam,Dibrugarh,Chowkidingee,27.4599,94.8685
1143448,1238,3,2,3,yes,no,no,no,yes,1,yes,semi-furnished,Jharkhand,Ranchi,Harmu,23.3322,85.285
13508494,3682,4,2,1,yes,no,no,no,yes,2,no,semi-furnished,Uttarakhand,Haldwani,Bhotia Parao,29.2397,79.4709
1185536,1126,2,2,2,yes,no,no,yes,yes,2,no,furnished,Jharkhand,Ranchi,Harmu,23.3527,85.2976
3841546,1092,2,1,1,yes,no,yes,no,yes,1,no,furnished,Telangana,Hyderabad,Jubilee Hills,17.3373,78.4618
3855452,2080,3,3,3,yes,no,no,yes,yes,1,yes,furnished,Assam,Jorhat,Raja Ali,26.7361,94.2005
3670393,2028,3,3,3,yes,no,no,no,yes,3,no,unfurnished,West Bengal,Kolkata,Salt Lake,22.5413,88.3603
3666743,1050,2,3,3,yes,no,no,yes,yes,1,yes,semi-furnished,Telangana,Hyderabad,Banjara Hills,17.3934,78.4484
2681919,1724,3,2,3,no,yes,no,no,yes,3,no,furnished,Delhi,South Delhi,Hauz Khas,28.557,77.2699
2581761,881,2,2,1,no,no,no,yes,yes,3,yes,semi-furnished,Tamil Nadu,Chennai,Adyar,13.0806,80.2509
8797837,2369,4,3,2,yes,yes,no,no,yes,2,no,semi-furnished,Delhi,South Delhi,Hauz Khas,28.5166,77.2919
1839569,1622,3,4,3,no,yes,no,no,yes,2,yes,semi-furnished,Madhya Pradesh,Bhopal,MP Nagar,23.2369,77.4429
8413086,1931,3,2,3,yes,yes,no,yes,no,1,yes,furnished,Kerala,Kochi,Edappally,9.8973,76.2479
4646705,2171,3,3,1,no,yes,no,yes,yes,1,no,furnished,Jharkhand,Jamshedpur,Sonari,22.8402,86.1864
35002016,6672,5,3,2,no,no,no,yes,yes,1,no,semi-furnished,Delhi,North Delhi,GTB Nagar,28.6899,77.0526
693232,1131,2,2,2,yes,no,no,no,yes,1,yes,semi-furnished,Jharkhand,Jamshedpur,Sakchi,22.8538,86.2148
1688179,1241,2,2,1,yes,no,no,yes,no,2,yes,semi-furnished,Gujarat,Surat,Adajan,21.1631,72.8151
8020837,2347,3,3,3,yes,no,yes,yes,yes,0,yes,semi-furnished,Andhra Pradesh,Guntur,Lakshmipuram,16.2915,80.4678
1163372,1478,2,2,2,yes,no,no,yes,yes,2,no,unfurnished,Uttarakhand,Dehradun,Rajpur Road,30.3519,77.9929
928797,982,2,1,3,yes,no,no,no,yes,1,no,furnished,Uttar Pradesh,Varanasi,Nadesar,25.3116,82.9431
16747969,3881,4,3,1,yes,no,no,yes,no,0,no,unfurnished,Delhi,New Delhi,Rohini,28.6485,77.1914
9127209,2525,4,2,2,yes,no,no,yes,yes,3,no,unfurnished,Haryana,Panchkula,Sector 8,30.7105,76.8881
1780703,1346,2,2,2,yes,no,no,yes,yes,3,yes,semi-furnished,Rajasthan,Jaipur,C Scheme,26.9191,75.7876
6892926,2083,3,2,1,no,no,no,no,no,2,no,semi-furnished,Gujarat,Vadodara,Gotri,22.3277,73.2149
4038068,2004,3,2,2,yes,no,no,no,yes,1,no,unfurnished,Delhi,South Delhi,Defence Colony,28.5599,77.2489
13652834,3009,4,2,1,yes,no,no,yes,yes,3,no,furnished,West Bengal,Durgapur,Benachity,23.4747,87.2993
15829178,3513,4,2,2,yes,no,no,yes,yes,1,no,semi-furnished,West Bengal,Durgapur,Benachity,23.4792,87.3421
1220649,813,2,2,3,yes,no,no,no,yes,2,no,furnished,Uttar Pradesh,Kanpur,Kidwai Nagar,26.4841,80.3542
2330181,1532,3,2,3,yes,no,no,yes,yes,1,yes,semi-furnished,Punjab,Chandigarh,Sector 9,30.6926,76.804
13636354,2104,3,2,3,yes,no,no,yes,yes,2,yes,unfurnished,Tamil Nadu,Chennai,Anna Nagar,13.1093,80.2868
7160238,3799,4,3,3,yes,yes,no,yes,no,0,no,furnished,Andhra Pradesh,Vijayawada,Governorpet,16.486,80.6154
1503027,904,2,2,2,no,no,no,no,no,2,no,furnished,Haryana,Panchkula,Sector 12,30.7338,76.8902
3571613,2025,3,1,2,yes,no,no,yes,yes,1,no,unfurnished,Jammu & Kashmir,Srinagar,Gogji Bagh,34.1138,74.7896
1691619,1330,2,1,2,no,yes,yes,no,yes,1,no,semi-furnished,Delhi,South Delhi,Green Park,28.5608,77.2249
3880099,1873,3,2,1,yes,no,no,no,yes,2,no,unfurnished,Gujarat,Vadodara,Manjalpur,22.3128,73.1848
756152,1105,2,2,2,yes,no,no,no,yes,2,no,semi-furnished,Karnataka,Mysore,Gokulam,12.2558,76.6826
1508329,1379,2,2,2,yes,yes,no,yes,yes,2,no,unfurnished,Uttarakhand,Haldwani,Rampur Road,29.176,79.5495
3464716,1293,2,2,1,yes,no,yes,no,yes,3,no,furnished,Madhya Pradesh,Indore,Sapna Sangeeta,22.7575,75.8694
16713769,2427,3,2,2,no,no,no,no,yes,1,yes,unfurnished,Maharashtra,Mumbai,Malad,19.0317,72.8808
3358985,994,2,3,2,yes,no,no,no,no,1,yes,unfurnished,Delhi,New Delhi,Vasant Kunj,28.6215,77.2053
6836698,2285,3,2,3,yes,no,yes,yes,yes,2,no,furnished,Madhya Pradesh,Indore,Vijay Nagar,22.7664,75.872
2640592,1664,3,1,4,yes,yes,no,yes,yes,1,yes,semi-furnished,Haryana,Panchkula,Sector 8,30.7175,76.8726
2467272,1154,2,2,3,yes,no,no,yes,yes,2,no,furnished,Assam,Guwahati,Ganeshguri,26.1872,91.7447
2133480,1204,2,1,1,yes,no,no,no,yes,1,no,unfurnished,Kerala,Kochi,MG Road,9.8911,76.2483
5137689,2216,3,2,4,no,no,no,no,no,1,yes,unfurnished,Odisha,Bhubaneswar,Patia,20.2752,85.7869
37621053,4220,5,2,3,yes,no,no,no,yes,1,no,semi-furnished,Delhi,New Delhi,Saket,28.6468,77.1624
6161976,2075,3,2,3,no,no,yes,yes,yes,1,no,semi-furnished,Haryana,Gurugram,Golf Course Road,28.4337,77.066
5468471,2271,4,2,2,no,no,no,no,yes,1,no,semi-furnished,Maharashtra,Nashik,Gangapur Road,19.9931,73.8104
2532245,1333,2,3,3,no,no,no,no,no,1,no,unfurnished,Rajasthan,Udaipur,Sector 3,24.6,73.6795
2879200,1603,3,2,1,yes,no,no,no,yes,2,no,unfurnished,Chhattisgarh,Bilaspur,Mangla,22.0688,82.1288
9416149,1582,3,1,1,yes,no,no,no,yes,2,no,semi-furnished,Tamil Nadu,Chennai,Anna Nagar,13.0397,80.3155
8778413,2345,4,2,3,yes,no,yes,yes,no,2,yes,semi-furnished,Bihar,Gaya,Station Road,24.8185,84.9867
2261863,1438,3,2,3,yes,yes,no,yes,yes,2,no,semi-furnished,Odisha,Bhubaneswar,Kharavel Nagar,20.2605,85.8468
4216401,872,2,1,2,yes,no,no,no,yes,1,no,semi-furnished,Karnataka,Bangalore,JP Nagar,13.0208,77.5536
3127791,1913,3,2,2,yes,yes,no,no,yes,1,no,furnished,Odisha,Rourkela,Panposh,22.2139,84.8142
2644626,1522,3,2,3,no,no,no,yes,no,1,no,unfurnished,Andhra Pradesh,Visakhapatnam,Gajuwaka,17.6461,83.1964
2892048,1121,2,1,3,no,no,yes,yes,no,1,no,semi-furnished,Uttar Pradesh,Lucknow,Aliganj,26.8873,80.9832
828845,1083,2,2,1,yes,no,no,yes,no,2,yes,unfurnished,Gujarat,Vadodara,Alkapuri,22.3071,73.1541
1565006,955,2,2,2,yes,no,yes,yes,no,2,no,semi-furnished,Uttar Pradesh,Noida,Sector 76,28.5207,77.3688
1103737,1059,2,2,2,yes,no,yes,no,yes,0,no,unfurnished,Assam,Jorhat,Tarajan,26.7701,94.2408
23019628,7278,5,3,1,yes,no,no,no,yes,2,no,semi-furnished,Rajasthan,Jaipur,C Scheme,26.8628,75.7684
1641179,1280,3,2,2,no,no,no,no,no,2,no,semi-furnished,Gujarat,Vadodara,Gotri,22.2885,73.2281
1628951,1324,3,3,1,yes,no,no,no,yes,3,no,unfurnished,Odisha,Bhubaneswar,Jaydev Vihar,20.2946,85.8122
8145456,2403,3,3,2,yes,no,yes,yes,no,2,no,semi-furnished,Uttar Pradesh,Lucknow,Aliganj,26.8899,80.9217
21622304,3991,5,3,2,yes,no,no,yes,yes,0,no,unfurnished,Uttar Pradesh,Varanasi,Sigra,25.2865,82.9272
5061177,1757,3,2,3,yes,no,no,yes,yes,0,yes,semi-furnished,Odisha,Bhubaneswar,Jaydev Vihar,20.2651,85.8035
4351811,1262,3,3,1,no,no,no,no,no,3,yes,semi-furnished,West Bengal,Kolkata,Salt Lake,22.6049,88.3783
4865541,1521,3,3,3,yes,no,no,no,yes,1,yes,semi-furnished,Uttar Pradesh,Varanasi,Sigra,25.3459,82.9239
6524647,2071,4,3,3,yes,yes,no,no,yes,0,yes,unfurnished,Tamil Nadu,Madurai,Anna Nagar,9.927,78.1246
14430659,2101,3,2,2,yes,no,no,yes,yes,0,yes,furnished,Karnataka,Bangalore,Jayanagar,13.0044,77.5829
5497586,2501,4,1,2,yes,no,yes,no,yes,1,no,unfurnished,Bihar,Bhagalpur,Purnea,25.1991,87.0237
6232208,1318,3,3,2,yes,no,no,no,no,2,no,furnished,Delhi,New Delhi,Janakpuri,28.6305,77.2237
1231637,1126,2,3,3,yes,yes,no,no,no,0,yes,unfurnished,Jharkhand,Jamshedpur,Bistupur,22.7839,86.2063
1430928,1189,2,2,2,yes,no,no,no,yes,1,yes,furnished,Madhya Pradesh,Indore,Scheme 78,22.7163,75.8145
8161595,2492,3,2,3,yes,no,no,yes,yes,2,no,semi-furnished,Uttar Pradesh,Varanasi,Lanka,25.3347,83.003
2272895,1089,2,3,3,yes,no,no,yes,yes,1,no,semi-furnished,West Bengal,Siliguri,Sevoke Road,26.7668,88.3771
1198681,804,2,3,3,yes,no,no,yes,yes,1,no,unfurnished,Uttarakhand,Haridwar,Ranipur,29.9571,78.1457
6845315,3768,4,2,2,no,yes,no,no,yes,1,no,semi-furnished,Tamil Nadu,Madurai,Villapuram,9.888,78.1464
1482089,1383,2,2,2,yes,no,no,yes,yes,1,yes,semi-furnished,Delhi,North Delhi,GTB Nagar,28.6964,77.0809
44142787,3524,5,3,1,yes,no,no,no,no,3,no,semi-furnished,Haryana,Gurugram,Golf Course Road,28.4445,76.9939
17972472,3805,4,1,1,no,no,no,no,yes,1,yes,unfurnished,Bihar,Patna,Rajendra Nagar,25.6193,85.1205
8773020,1906,3,2,1,yes,no,no,yes,yes,0,no,semi-furnished,Tamil Nadu,Chennai,Tambaram,13.0334,80.2835
8996499,2438,3,2,3,yes,no,yes,no,yes,1,no,semi-furnished,Gujarat,Surat,Piplod,21.1447,72.8142
3319213,1734,3,2,2,no,no,no,no,yes,3,no,semi-furnished,Madhya Pradesh,Indore,Vijay Nagar,22.7297,75.8201
4317996,1506,3,2,3,no,no,yes,yes,yes,2,no,unfurnished,Maharashtra,Thane,Majiwada,19.2489,72.995
1457763,1586,3,3,1,no,no,no,no,no,2,no,unfurnished,Karnataka,Mysore,Gokulam,12.3274,76.6297
1613260,1329,2,1,1,no,no,no,yes,yes,2,no,unfurnished,Tamil Nadu,Coimbatore,Gandhipuram,11.0471,76.9452
3935139,1291,3,1,3,yes,yes,yes,no,yes,2,no,semi-furnished,Delhi,East Delhi,Preet Vihar,28.6347,77.2997
20503441,2541,4,2,1,yes,no,yes,no,no,0,no,semi-furnished,Telangana,Hyderabad,Madhapur,17.3478,78.5183
8222287,2325,3,3,1,no,no,no,no,yes,1,no,unfurnished,Tamil Nadu,Chennai,Nungambakkam,13.0356,80.282
7720419,1180,2,1,1,yes,no,no,no,yes,0,no,semi-furnished,Maharashtra,Mumbai,Powai,19.0294,72.9108
5891206,2056,4,3,1,yes,yes,no,yes,yes,2,yes,semi-furnished,West Bengal,Siliguri,Matigara,26.6861,88.3659
9804338,2199,4,2,2,yes,yes,no,yes,yes,1,no,unfurnished,Kerala,Kochi,Edappally,9.9801,76.2455
9381619,3137,4,2,3,yes,no,no,yes,yes,2,yes,furnished,Punjab,Jalandhar,Civil Lines,31.2795,75.5671
2868397,1880,3,1,2,yes,no,no,yes,no,0,no,unfurnished,Bihar,Gaya,Civil Lines,24.817,85.0036
7155001,2850,4,2,3,no,no,no,yes,yes,1,no,unfurnished,Haryana,Panchkula,Sector 5,30.6673,76.8942
9533524,2088,4,3,2,no,yes,yes,no,no,2,no,semi-furnished,Assam,Guwahati,Six Mile,26.156,91.6983
6337893,1957,3,3,2,yes,no,yes,yes,yes,1,yes,unfurnished,Andhra Pradesh,Guntur,Lakshmipuram,16.3105,80.4474
4551601,2653,4,2,3,yes,no,no,yes,no,2,no,semi-furnished,Uttarakhand,Dehradun,Sahastradhara Road,30.2752,78.0721
3272359,2164,3,1,4,yes,no,no,no,yes,2,yes,semi-furnished,Gujarat,Vadodara,Alkapuri,22.2657,73.2177
6705989,4000,5,3,2,yes,yes,no,no,yes,1,yes,semi-furnished,Madhya Pradesh,Bhopal,MP Nagar,23.2876,77.4264
1115398,1133,2,4,2,no,no,yes,no,yes,1,no,furnished,Uttar Pradesh,Agra,Dayalbagh,27.1613,78.0058
4880629,1890,3,1,2,no,no,no,no,no,2,no,semi-furnished,Haryana,Faridabad,Old Faridabad,28.4247,77.2847
25017915,2833,4,3,2,yes,no,yes,no,no,1,no,unfurnished,Maharashtra,Mumbai,Andheri East,19.0299,72.858
2800359,2201,3,1,3,yes,yes,no,no,no,1,no,furnished,Uttar Pradesh,Noida,Sector 62,28.4956,77.4017
5152397,2047,3,3,2,no,no,no,yes,yes,2,no,furnished,Madhya Pradesh,Gwalior,Thatipur,26.2151,78.1901
4698562,3822,4,2,1,yes,no,no,yes,yes,2,no,furnished,Odisha,Bhubaneswar,Kharavel Nagar,20.2855,85.8356
4395477,1345,2,2,1,yes,yes,no,no,yes,1,no,semi-furnished,Gujarat,Ahmedabad,Satellite,23.0416,72.5217
12172126,3980,4,2,2,yes,no,no,no,yes,3,yes,furnished,Madhya Pradesh,Indore,Scheme 78,22.7444,75.8881
6867733,2242,4,2,2,no,yes,no,no,yes,2,yes,semi-furnished,Delhi,North Delhi,Kamla Nagar,28.7335,77.0558
3102587,1540,3,3,2,yes,yes,yes,yes,yes,2,no,semi-furnished,Uttar Pradesh,Noida,Greater Noida West,28.5828,77.345
2472854,1189,2,1,2,no,yes,no,yes,yes,2,no,unfurnished,Jammu & Kashmir,Srinagar,Lal Chowk,34.0844,74.834
2000075,1066,2,3,3,yes,no,yes,no,yes,2,no,furnished,Himachal Pradesh,Manali,Aleo,32.2046,77.2072
11405522,1712,3,1,2,yes,no,no,yes,yes,1,yes,semi-furnished,Delhi,New Delhi,Vasant Kunj,28.6345,77.1721
9866746,2424,4,3,3,yes,no,no,yes,no,1,no,unfurnished,Jammu & Kashmir,Srinagar,Rajbagh,34.0966,74.8073
7686440,3702,5,3,3,no,no,yes,no,yes,3,no,semi-furnished,Rajasthan,Udaipur,Hiran Magri,24.5402,73.694
4391421,3594,4,2,1,no,yes,no,yes,yes,1,no,unfurnished,Maharashtra,Thane,Ghodbunder Road,19.1817,72.9926
27289942,4202,5,3,2,yes,no,no,no,no,2,yes,unfurnished,Tamil Nadu,Chennai,Anna Nagar,13.0507,80.2877
728366,1135,2,1,3,yes,no,yes,no,yes,1,yes,furnished,Odisha,Bhubaneswar,Saheed Nagar,20.3301,85.8141
594161,940,2,3,2,yes,no,no,yes,yes,2,no,semi-furnished,Haryana,Faridabad,NIT,28.4307,77.2916
3143458,823,2,1,1,yes,yes,no,no,yes,2,no,furnished,Gujarat,Ahmedabad,Navrangpura,22.9781,72.54
9080775,3166,4,3,1,no,no,no,no,yes,3,no,furnished,Uttarakhand,Haldwani,Bareilly Road,29.2365,79.4678
4687964,1061,2,2,2,yes,no,yes,no,yes,1,no,furnished,Tamil Nadu,Chennai,Tambaram,13.0923,80.3125
6491803,2297,3,3,2,no,no,no,yes,yes,1,no,semi-furnished,Uttar Pradesh,Noida,Sector 18,28.5279,77.384
4636150,2117,3,3,4,yes,yes,no,yes,yes,2,no,semi-furnished,Maharashtra,Nashik,Indira Nagar,19.9538,73.7996
17449381,2253,4,3,1,yes,no,no,yes,no,2,yes,furnished,Telangana,Hyderabad,Hitech City,17.3519,78.4759
56131150,6328,5,3,2,no,yes,no,yes,yes,2,no,furnished,Maharashtra,Pune,Baner,18.4827,73.8693
21005077,2484,3,2,3,yes,no,no,no,yes,2,yes,furnished,Haryana,Gurugram,DLF Phase 3,28.4429,77.0017
6383907,1735,3,3,3,yes,no,no,no,yes,2,no,unfurnished,Tamil Nadu,Chennai,T Nagar,13.0982,80.2247
